job_id,company_name,title,job_types,duties_clean,skills_clean,benefits_clean,detail_text_clean
311589,위펀,"[위펀] 간식 상품 큐레이션 (AMD,소싱,발주)","NEW, EXPERIENCED","간식 상품 큐레이션 (AMD,소싱,발주) | 상품기획/MD | 무역/유통 | 상품기획/개발 | MD | 패션MD | 리테일MD | 식품MD | 자유양식 입니다. | [위펀] 간식 상품 큐레이션 (AMD,소싱,발주)",,,"[위펀] 간식 상품 큐레이션 (AMD,소싱,발주) [다음 ​업무를 ​함께 ​할 예정입니다.] 1) ​고객사 니즈에 부합한 상품 ​큐레이션 ​구성 및 ​제안 - ​담당 기업의 ​임직원 ​니즈를 파악하여 ​스낵, ​음료 ​등을 구성 - ​상품 ​제안 및 큐레이션을 ​통한 ​매출 ​이익률 상승 목표 2) ​담당 고객사와의 ​ ​Rapport building ​- 담당자와 ​소통(정산, ​발주, CS 등)하며 ​관계를 유지 3) ​상품 소싱 - 큐레이션이 다양해질 수 있도록 신상품 서칭 및 제안 [이런 역량을 갖춘 분과 함께 하고 싶어요.] - 고객 서비스 또는 MD, 큐레이션 등 업무 경험자 - 유통회사에서 스낵, 음료, 간편식 등 식품MD 경험하신 분 - B2B 스타트업에서 다양한 업무를 수행하신 분 - 영업, 물류 등의 유관부서와 다양한 협업 경험 - 원활한 커뮤니케이션 능력 보유 [근무 조건 확인해주세요.] - 근무형태 : 정규직 - 근무지 : 위펀 본사(서울시 강남구 강남대로 374, 15층) - 근무시간 : 주 5일(월-금), 8시~10시 30분 자율출근제 - 급여 : 경력에 따라 면접 후 협의"
311588,(주)인터비즈시스템,[현대오토에버/양재] PMO팀(IT헬프데스크) 채용 모집,CONTRACT,,,,"[현대오토에버/양재] PMO팀(IT헬프데스크) 채용 모집 1) 근무지: 서울특별시 서초구 양재대로 246 송암빌딩 별관 2) 근무시간: 월-금 08:00~17:00(주말, 공휴일 휴무) 3) 급여조건(평균 연봉 31,351,584원) - 급여: 월 2,612,632원 (세전금액) * 월 22시간 연장수당 포함) - 인터비즈시스템 파견계약직 1년 + 1년 최대 2년까지 근무 가능 - 4대보험, 퇴직연금, 연차수당, 중식제공, 회사 편의시설 사용 등 4) 담당업무 (현대오토에버 PMO팀 ) ★ 협력사 외주 인원 출입 권한 부여 및 PC세팅/불출 관리 업무 - 외주 인원 투입 시 서류접수, VPN 및 업무 관련 계정 생성 지원 - 철수 인원 퇴소 처리 지원(노트북 포맷, 시스템 ID삭제 등) - 노트북 반입/반출 대응 - 출입 응대 및 IT 환경 셋업 지원, 출입카드 신청 및 배포 관리 - 인원 좌석 배치 및 배정관리 ★ 시스템 보안 관리 - 비인가 전산 장비 해제 신청 - 필수 보안 프로그램 설치 지원 및 검토 ★ IT 관련 문의 응대(Helpdesk) - Windows & Office 정품인증 외 OA 관련 문의 대응 - 협력 외주 인원 사용 계정 및 DRM 등 패스워드 초기화 및 잠금해제 지원 5) 자격요건 및 우대사항 - MS오피스 (엑셀/워드/파워포인트) 활용 가능자 - 원할하고 적극적인 의사소통 역량 보유자 - 유사 업무 경력 보유자 우대 - 출퇴근 용이자 우대 6) 채용일정 - 서류접수: 3.25(수)~4.1(수) 오후 6시까지 ※ 서류 결과는 4.2(목)에 발표 및 면접 대상자 안내 예정 - 면접일정: 4.3(금) (오전 중 온라인 화상면접) 진행예정 * 변동시 별도 연락 - 입사일: 2026.04.06(월) 입사 예정 * 변동시 최종 합격자에 한해 별도 안내 예정"
311587,피에프씨테크놀로지스,개인신용대출 심사 담당자,EXPERIENCED,,,,"PFC ​Technologies ""EXTRAORDINARY ​FINANCE ​FOR THE ​ORDINARY"" 보통 사람을 위한 ​보통이 ​아닌 금융 ﻿PFCT는 ​한국은 물론, 진출한 ​모든 시장에서 ​불가능하다고 ​여겨졌던 이정표들을 ​달성하고 ​있는 ​독보적인 금융 기술(Lending ​Tech) ​전문성으로 아시아 금융 ​환경을 ​재편하고 ​있어요. • 대한민국 최고의 ​온투금융사 • B2B AI ​솔루션 ​서비스로 9 ​개국에서 사업을 ​영위하고 ​있는 극소수의 AI ​금융 기술 ​회사 • 대형 테크회사보다 높은 공헌 이익률 약 80%, 분기 손익분기점을 달성하며 빠르게 성장 중인 스타트업 창의적인 사업 전략과 혁신적인 기술력으로 '보통 사람을 위한 보통이 아닌 금융'을 구현할, 한국을 넘어 아시아 전역에서 활약하는 사업 활동에 가슴 뛰는 최고의 인재를 기다리고 있어요. 지금, PFCT와 함께해요! Risk Management Team 은, • PFCT 서비스의 개인신용대출/주택담보대출/기타담보대출 등 리스크를 줄이기 위한 프로세스를 더 나은 방향으로 개선하고 있는 팀이에요. • 이를 위해 대출 심사(사전), 채권관리(사후) 담당자들이 한 팀으로 구성되어 보다 유연하고 효율적으로 리스크를 관리하고 있어요. 개인신용대출 심사 담당자 는, 🚀 합류하면 이런 일을 해요 • 개인신용대출 서류 심사를 통해 대출 진행 여부를 판단해요. • 대출 상담 및 1차 심사, 약정 체결 등 개인 여신 전반의 업무를 다뤄요. • 개인신용대출 및 신상품 승인 전략을 수립해요. • 신규 금융 상품에 대한 심사 기준을 마련해요. • 나아가서는, 리스크에 대한 회사의 든든한 최후 방어선 역할을 수행해요. 🎯 저희는 이런 분을 찾고 있어요 • 금융권 개인신용대출 심사 경력을 2년 이상 보유한 분 • 맡은 일에 대해 강한 주인 의식을 가지고, 완결성 있게 업무를 수행할 수 있는 분 • 업무 프로세스 개선을 위해 의견을 적극적으로 제시할 수 있는 분 • 유연한 사고와 능동적인 자세를 가지고 있는 분 ✨ 이런 경험을 가진 분이면 더 좋아요 • 온라인투자금융업에 대한 이해도를 가지고 있는 분 • 개인신용대출 심사 경험이 있는 분 • 엑셀, 구글 스프레드시트 등 OA 활용 능력을 보유하고 있는 분 합류 여정에 대해 알려드려요 채용 프로세스 • 서류 전형 → 1차 인터뷰(Job-Fit) → 2차 인터뷰(Culture Fit) → 3차 인터뷰(Final) → 처우 협의 → 최종 합류 지원 서류 • 이력서(필수/자유 양식) • 포트폴리오(선택) • 제출 형식: PDF 파일 권장 안내 사항 • 내부 사정에 따라 채용 일정 또는 절차가 변경될 수 있으며, 변경 시 별도 안내 드릴 예정입니다. • 제출 서류에 허위 사실이 있거나 결격 사유가 확인될 경우, 합격 또는 입사가 취소될 수 있습니다. • 상황에 따라 추가 인터뷰 및 평판 조회 전형이 추가될 수 있습니다. 채용 문의 • recruit@pfct.co.kr PFCT에 대해 더 자세히 알고 싶다면, 아래 링크를 방문해보세요! 📍 PFCT 홈페이지 📍 PFCT 공식 블로그 '피플로그' ﻿﻿ 📍 PFCT 링크드인"
311586,신신제약,[신신제약] OTC 영업사원 모집,NEW,,,,"[신신제약] OTC 영업사원 모집 접수 기간 2026-03-30 ~ 2026-04-17 모집부문 및 상세내용 모집 부문 상세내용 OTC 영업사원 (0명) 담당업무 • OTC 약국 영업 (부산 수영구, 부산진구, 남구, 사상구 등) • 신규 거래처 발굴 및 유지 • 고객사 관리 및 관계 구축 • 기타 OTC 영업 관련 업무 채용형태 - 신입 - 팀원,사원 우대조건 화학·생명과학·환경 전체 전공, 약학 전체 전공 자격요건 학력 대학졸업(4년) 이상(졸업예정자 가능) 근무조건 급여 회사 내규에 따름 근무지역 서울 강서구 마곡중앙8로1길 58 신신제약 마곡 지원 기간 및 방법 접수기간 2026-03-30 ~ 2026-04-17 접수방법 홈페이지 지원 유의사항 허위 사실이 발견될 경우 채용이 취소될 수 있습니다."
311585,위펀,[위펀] 영업관리 (매출관리/해지방어/CSM),"NEW, EXPERIENCED",영업관리 | 영업관리/지원/영업기획 | 영업/고객상담 | B2B영업/기술영업 | 지원 | 영업기획 | B2B영업 | 기술영업 | 자유양식 입니다. | [위펀] 영업관리 (매출관리/해지방어/CSM),,,"[위펀] 영업관리 (매출관리/해지방어/CSM) [다음 ​업무를 ​함께 ​할 예정입니다.] - 고객사의 ​서비스 이용 내역과 매출 ​데이터를 ​점검해 예산 ​대비 실적 격차 ​및 이슈 ​파악 - 이메일 ​/ 전화 ​등 ​담당자와 ​소통하며 관계 형성 ​및 ​주요 고민과 개선 ​요청 ​청취 - 불만·문의 ​사항 접수 후 ​내부팀 이관, ​처리 ​결과 신속 ​피드백 - 매출·사용 패턴 ​분석해 ​교차 판매 기회 ​발굴, 제안서 ​전달 및 매출 확대 - 계약 만료 고객사 파악, 재계약 조건 협의로 서비스 유지 유도 - CRM에 실적 데이터 업데이트, 주간·월간 실적 모니터링 및 이슈 공유 - 목표 달성 고객사 선별, 심화 관리팀 인수인계 자료 정리 [이런 역량을 갖춘 분과 함께 하고 싶어요.] - 경력무관 (신입가능 / 학력, 전공무관) - B2B·B2C 영업관리, 고객 응대 등에 관심과 호기심이 있는 분 - 데이터로 성과를 분석하고, 제안해 볼 수 있는 논리적 사고력 보유자 [이런 분이시라면 더욱 좋습니다!] - 이전에 슈퍼바이저 / 영업관리 / 인턴 등으로 업무를 해본 경험 - 아르바이트 등 매장관리 중 본인이 주도해 ‘이렇게 바꿨더니 매출이 쑥쑥’ 성과를 낸 사례 경험자 - 고객 관점에서 문제를 정의하고, 해결책을 제시해본 분"
311584,(사)대한민국청소년의회,(사)대한민국청소년의회 교육운영국 사무국원 자원봉사형 인턴(청소년외교관 프로그램 멘토) 모집,,,멘토링/수업 진행 경험,수료증 및 인증서 | 봉사활동시간,"✨(사)대한민국청소년의회 교육운영국 사무국원 자원봉사형 인턴(청소년외교관 프로그램 멘토) 모집 ✨ 사단법인 대한민국청소년의회 에서 🌎 주 1회 고정 대면 근무 가능한 교육운영국원 인턴(청소년외교관 프로그램 전담 멘토) 을 모집합니다! (2026년 상반기 모집) 교육운영국은 전국 청소년을 대상으로 정치, 사법, 국제, 심리 등 다양한 분야의 진로 프로그램과 특강을 기획·운영하여, 청소년들이 자신의 진로를 탐색하고 다양한 직업 세계를 체험할 수 있도록 돕는 부서입니다. * 모든 프로그램은 비대면 ZOOM으로 대부분 주말에 진행되며, 각 프로그램별로 2~4개월 가량의 호흡으로 운영되고 있습니다. ►모집 일정 2026년 4월 19일(일)까지(구글폼 제출일 기준 7일 이내 1차 결과 통보) 모집 마감기한 전 개별 선발 가능 ►자 격요건 대면: 주 1일(월, 화, 수 중) 10시~18시 중 4시간 대면 활동 + 비대면: 4시간 활동이 가능한 자 ﻿ =총 대면 1회 & 비대면 1회 대략 8시간 소요 * 대학교 졸업자(졸업예정자), 재학생, 휴학생 모두 가능 ►우대 사항 ⭐ 국제관계&정치외교학 관련 전공자 또는 관심 있는 분(혹은 유관 자격증 소지자) 우대 ⭐ 청소년 교육 분야에 열정과 관심이 많으신 분 ⭐ 책임감 있고, 소통이 원활한 분 ►담당업무내용 🌎 청소년 외교관 프로그램 기획 및 운영 🧑‍🏫 외교관 수업 커리큘럼 기획 및 교육자료 제작 & ZOOM 수업 운영 🇺🇳 모의 UN: 국제 문제 이해, 토론을 통해서 청소년과 문제 해결 방안을 모색하면서 회의 진행 & 지원 📝 청소년의 영어 스피치 첨삭 &외교부 전문가 초청 활동/대면 교류 만남 활동 운영 ►활동지 📍대면활동 장소 (요일에 따라 변경될 수 있음) - 관악청년청 (서울시 관악구 신림로3길 35) - 산지 빌딩(서울시 서초구 남부순환로 333길 20) 📍비대면 활동 장소: 개인 별 자택 등 ►활동조건 대면: 주1회(월,화,수 중) 10:00~18:00(중 4시간)/ 요일 협의 가능+ 비대면: 주 최소 4시간 내외 업무/ 업무량에 따라 유동 조절 ►혜택 - 1365로 연계되는 Dovol 봉사시간 입력 - 같은 진로, 다양한 관심사를 가진 멋진 동료들과의 인적 네트워킹 기회 - 역량 강화를 위한 교육 지원 - 활동에 필요한 실비 지원 - 1년 활동 후, 인턴 활동증명서 발급 ✅신청 방법 및 선발 과정 ① 구글폼 접수 https://forms.gle/b68NZxpGS3xAn6Vi7 ② 1차 카카오톡 인터뷰 ③ 2차 전화 인터뷰 ④ 일정 협의 진행 ⑤ 최종 합격 ☞ 선발시점으로부터 1년 임기 ※문의 사항은 대한민국청소년의회 오픈채팅방으로 남겨주시길 바랍니다. https://open.kakao.com/o/sQpEejIc"
311583,주식회사 리화,AI 실습으로 완성하는 사업계획서 작성법,,,,,"“사업계획서… 아직도 어렵게 쓰고 계신가요?” 아이디어는 있는데 어떻게 정리해야 할지 막막하다면, 이번 휴앤커넥트에서는 AI로 사업계획서를 ‘완성’하는 방법을 알려드립니다. 단순한 이론이 아니라 직접 AI를 활용해 아이디어 정리 → 사업계획서 작성 → 발표자료까지 실제로 활용 가능한 결과물을 만들어보는 시간입니다. 특히, 작성한 계획서를 발표자료·카드뉴스 등으로 확장할 수 있어 공모전, 지원사업, 창업 준비까지 바로 연결할 수 있습니다."
311582,챔프스터디,2026 최신 강의 제공! 해커스 그래머 게이트웨이 크리에이터 3기 모집,,,파워블로거/SNS | 콘텐츠 기획/제작 경험,활동비 | 수료증 및 인증서,"💗 해커스 그래머 게이트웨이 크리에이터 3기 💗 💬 영어공부, 그게 왜 어려워? 그 래머 게 이트 웨 이만 있으면 돼! 💨 영어 문법ㆍ회화 실력 UP 💨 대외활동 스펙ㆍ콘텐츠 제작 역량 UP 📍 모집 기간 2026년 3월 30일(월) ~ 4월 12일(일) 📍 합격자 발표 2026년 4월 14일(화) 📍 활동 기간 2026년 4월 16일(목) ~ 5월 19일(화) 🔎 활동 내용 (1) 1~3주차 (포스팅) : 그래머 게이트웨이 교재 및 강의를 학습한 후 미션 가이드라인에 따라 개인 블로그에 주 1회 (총 3회) 후기성 포스팅 발행 (글자 수 1,200자 이상, 이미지 10장 이상) (2) 4주차 (클립) : 그래머 게이트웨이 교재와 강의의 장점과 본인의 학습 과정을 담은 네이버 클립을 개인 블로그에 발행 (최소 40초~최대 90초) ※ 총 4주간 미션 진행 ※ 비대면 활동 🔥 이런 분들 환영해요 🔥 ✔ 영어 실력 & 대외활동 스펙 한방에 잡고 싶은 대학생/취준생 ✔ 영어 문법부터 회화까지 한 번에 완성하고 싶은 분 ✔ 기초 영문법 1달 안에 마스터하고 싶으신 분 ✔ 콘텐츠 제작 및 블로그 활동 스펙 쌓고 싶은 분 ✔ 고퀄리티 교재/강의를 무료로 공부하고 싶으신 분 → 기타 자세한 사항은 홈페이지에서 확인하세요. 🎁 크리에이터 전원 혜택 (1) 2026년 최신 오픈 그래머 게이트웨이 유료 강의 수강권 - 베이직 교재 선택 시, 이지토킹 그래머 게이트웨이 Basic (30강) 제공 - 인터미디엇 교재 선택 시, 이지토킹 그래머 게이트웨이 Intermediate (20강) 제공 ​(2) 해커스톡 이지토킹 그래머 게이트웨이 패키지 3만 원 할인 쿠폰 ※ 유료 강의는 선택한 교재에 따라 지급됩니다. ※ 강의는 크리에이터 활동 기간 동안에만 수강 가능합니다. ※ 크리에이터 활동 중도 포기/이탈 시 제공된 강의는 모두 회수됩니다. 🎁 활동 수료자 한정 혜택 (1) 네이버페이 포인트 20,000원 지급 (2) 크리에이터 활동 수료증 발급 🎁 우수 크리에이터 추가 혜택 네이버페이 포인트 20,000원 추가 지급​ 개성과 열정 가득한 크리에이터 여러분의 지원을 기다립니다! → 자세한 사항은 해커스톡 공식 블로그에서 확인해 주세요. 🙋🏻‍♀️ 지원 방법 아래 포스팅 속 이미지 또는 하단의 구글폼 링크 클릭해 지원서 제출 ▶ https://gouk.kr/LGqkZK"
311581,네오심플릭스,[네오심플릭스] [Dr.Reju-All] 대만향 인플루언서 마케터(인턴),INTERN,,,,"[네오심플릭스] [Dr.Reju-All] 대만향 인플루언서 마케터(인턴) [모집직무] 대만향 인플루언서 마케터 [업무내용] 대만 인플루언서를 발굴하고 시딩(Seeding) 프로그램을 기획·운영하여, 브랜드의 진정한 첫 팬을 만들어갑니다. 대만향 인플루언서와 직접 소통하며 협업 콘텐츠를 기획·제작하고, 브랜드 메시지가 현지 시장에 자연스럽게 스며들 수 있도록 파트너십을 관리합니다. 인플루언서가 제작한 콘텐츠를 분석하여 성과 높은 광고 소재를 발굴하고, 데이터 기반으로 크리에이티브 인사이트를 도출합니다. 캠페인별 성과 데이터를 직접 수집·분석하고, 다음 실행으로 연결되는 인사이트를 도출합니다. [우대사항] 대만어로 소통이 가능하신 분 글로벌 마케팅 분야로 Specialist가 되고 싶은신 분"
311580,위펀,[위펀] 영업팀 인턴 (채용연계형),INTERN,"영업팀 인턴 (채용연계형) | B2B영업/기술영업 | 영업/고객상담 | 일반영업 | B2B영업 | 기술영업 | 왜 ‘영업’이라고 생각하셨나요? ​다른 직무가 아닌 영업을 선택한 이유는 무엇인가요? | 본인이 생각하는 ‘영업을 잘한다’는 것은 무엇인가요? | 실적, 관계, 태도, 사고방식 등 어떤 기준이 중요하다고 생각하나요? | 본인은 영업을 잘할 수 있을 것 같나요? | 그렇다면 그 이유는 무엇인가요? | 잘할 수 있을지 아직 모르겠다면, 그럼에도 불구하고 영업에 도전 하고 싶은 이유는 무엇인가요? | [위펀] 영업팀 인턴 (채용연계형)",,,"[위펀] 영업팀 인턴 (채용연계형) [다음 ​업무를 ​함께 ​할 예정입니다.] - 위펀에서 제공하는 기업 복지·운영·관리 서비스 전반에 대한 영업 업무 경험 - 고객사의 상황과 니즈를 이해하고, 맞춤형 제안 방향을 함께 고민하는 컨설팅 커뮤니케이션 - 리드 파악 → 제안 → 계약 → 운영 연계까지 영업의 전체 흐름을 실무 중심으로 경험 - 운영·물류·CX 등 유관부서와의 협업을 통한 고객 경험 개선 및 서비스 품질 제고 - ※ ​단순 보조 역할이 아닌, 영업이 실제로 성과로 이어지는 구조를 직접 경험하는 포지션입니다. [이런 ​역량을 ​갖춘 분과 ​함께 하고 싶어요 ​.] - 영업 커리어를 시작하고 싶은 분 - 신입 가능 (2026년 졸업 예정자 가능) - 경력자 / 직무 전환 희망자도 지원 가능 - 영업을 하고 싶지만 ​어디서, 어떻게 시작해야 할지 고민해본 적이 있는 분 - 영업에 대해 본인만의 생각과 기준, 철학을 가지고 있는 분 - 말솜씨보다 ​시도하고 실행하는 태도를 더 중요하게 생각하는 분 [퍼니가 되는 여정] - 서류 심사 → 직무/컬처 interview → 최종 합격 - 접수기간 : 채용 시 마감"
311578,피에프씨테크놀로지스,Legal Counsel(사내 변호사),EXPERIENCED,,,,"PFC ​Technologies ""EXTRAORDINARY ​FINANCE ​FOR THE ​ORDINARY"" 보통 사람을 위한 ​보통이 ​아닌 금융 ﻿PFCT는 ​한국은 물론, 진출한 ​모든 시장에서 ​불가능하다고 ​여겨졌던 이정표들을 ​달성하고 ​있는 ​독보적인 금융 기술(Lending ​Tech) ​전문성으로 아시아 금융 ​환경을 ​재편하고 ​있어요. • 대한민국 최고의 ​온투금융사 • B2B AI ​솔루션 ​서비스로 9 ​개국에서 사업을 ​영위하고 ​있는 극소수의 AI ​금융 기술 ​회사 • 대형 테크회사보다 높은 공헌 이익률 약 80%, 분기 손익분기점을 달성하며 빠르게 성장 중인 스타트업 창의적인 사업 전략과 혁신적인 기술력으로 '보통 사람을 위한 보통이 아닌 금융'을 구현할, 한국을 넘어 아시아 전역에서 활약하는 사업 활동에 가슴 뛰는 최고의 인재를 기다리고 있어요. 지금, PFCT와 함께해요! Legal Division 은, 회사의 법무를 총괄하고 법률 자문, 내부 통제, 소송 분쟁 등에 필요한 업무를 수행하며 사업 부서를 지원하는 역할을 수행해요. • 구체적으로는 PFCT가 사업을 영위하고 업무를 수행하는 과정에서 준수하여야 할 관련 법률과 규정, 내규 등을 해석하고 이를 바탕으로 운영에 필요한 지원 업무를 수행해요. [ 팀이 일하는 방식 ] • 높은 윤리 의식과 도덕성을 기반으로 PFCT가 안전하게 성장할 수 있도록 올바르게 판단하고 행동해요. • 금융과 IT에 대한 지식과 사업에 대한 이해도를 가지고 다양한 부서의 동료들과 원활하게 협업해요. Legal Counsel( 사내 변호사) 은 , 🚀 합류하면 이런 일을 해요 • 금융 상품 및 회사 운영 전반에 관한 계약서 작성 및 검토를 총괄해요. • 온라인투자연계금융업법, 금융소비자보호법, 신용정보법, 전자금융거래법 등 관련 법률 검토 의견을 제시해요. • 조직 내부에서 내부 통제와 관련하여 컴플라이언스팀을 지원하고, 사업 부서에 필요한 법률 업무를 수행해요. • 회사 운영 일반과 전략, 거버넌스, IR 등에 필요한 법률적 지원을 제공해요. • 규제 관련 이슈 대응을 위한 금융 감독 당국과 소통해요. • 관련 법령 및 내규에서 법무 부서와 준법 감시인의 업무 영역에 속하는 실무를 수행해요. • 소송 및 분쟁을 관리하고 소송 대리인으로서 업무를 수행해요. 🎯 이런 분을 찾고 있어요 • 국내 변호사 자격이 있는 분 • 내부 통제, 준법 감시, 법무 등 관련 업무 경험이 있는 분 ✨ 이런 경험을 가진 분이면 더 좋아요 • 금융회사 근무 또는 금융업 자문 경험이 있는 분 • 법무 법인 근무 경력이 있는 분 • 협업 솔루션 활용 능력이 있는 분 • 비즈니스 영어가 가능한 분 합류 여정에 대해 알려드려요 채용 프로세스 • 서류 전형 -> 1차 인터뷰(Job-Fit) → 2차 인터뷰(Culture Fit) → 처우 협의 → 최종 합류 지원 서류 • 이력서(필수/자유 양식) • 포트폴리오(선택) • 제출 형식: PDF 파일 권장 안내 사항 • 내부 사정에 따라 채용 일정 또는 절차가 변경될 수 있으며, 변경 시 별도 안내 드릴 예정입니다. • 제출 서류에 허위 사실이 있거나 결격 사유가 확인될 경우, 합격 또는 입사가 취소될 수 있습니다. • 상황에 따라 추가 인터뷰 및 평판 조회 전형이 추가될 수 있습니다. 채용 문의 • recruit@pfct.co.kr PFCT에 대해 더 자세히 알고 싶다면, 아래 링크를 방문해보세요! 📍 PFCT 홈페이지 📍 PFCT 공식 블로그 '피플로그' ﻿﻿ 📍 PFCT 링크드인"
311576,네오심플릭스,[네오심플릭스]  [Dr.Reju-All] 중국향 인플루언서 마케터(인턴),INTERN,,,,"[네오심플릭스] [Dr.Reju-All] 중국향 인플루언서 마케터(인턴) [모집직무] 중국향 인플루언서 마케터 [업무내용] 중국 인플루언서를 발굴하고 시딩(Seeding) 프로그램을 기획·운영하여, 브랜드의 진정한 첫 팬을 만들어갑니다. 중국향 인플루언서와 직접 소통하며 협업 콘텐츠를 기획·제작하고, 브랜드 메시지가 현지 시장에 자연스럽게 스며들 수 있도록 파트너십을 관리합니다. 인플루언서가 제작한 콘텐츠를 분석하여 성과 높은 광고 소재를 발굴하고, 데이터 기반으로 크리에이티브 인사이트를 도출합니다. 캠페인별 성과 데이터를 직접 수집·분석하고, 다음 실행으로 연결되는 인사이트를 도출합니다. [우대사항] 중국어로 소통이 가능하신 분 글로벌 마케팅 분야로 Specialist가 되고 싶은신 분"
311575,(주)공공공간,2026 관광데이터 활용 공모전 웹·앱 개발 부문 (~5/6),,,,상장 수여,"2026년 관광데이터 활용 공모전 웹·앱 개발 부문 □ 접수기간 : 2026. 3. 30. ~ 5. 6.(수) 오후 4시(16시)까지 □ 공모부문: 웹·앱 개발 □ 모집절차 예비 심사 및 OT 서비스 개발 (컨설팅 지원) 기능 심사 최종심사 시상식 5월 중 5월~9월 10월 중 10월 중 11월 중 □ 공모주제: 한국관광공사 OpenAPI를 필수 활용한 웹·앱 등 신규 관광서비스 □ 참가대상 : 대한민국 국민 누구나 (개인/단체) □ 시상내역 구분 선발규모 상금 대상 문화체육관광부 장관상 1팀 1,000만원 최우수상 한국관광공사 사장상 5팀 각 300만원 우수상 한국관광공사 사장상 10팀 각 100만원 장려상 한국관광공사 사장상 15팀 각 50만원 특별상 RTO 기관장상 기관별 1팀 - ※ 대상은 ‘웹·앱 구현 부문’ 공모전(차후 별도 공모 예정)과 통합 심사후 1팀 선정 예정입니다. ※ 심사 결과 적격대상이 없는 경우, 선정 규모는 변경될 수 있습니다. □ 참여방법: 공모전 홈페이지 온라인 접수 공모전 홈페이지 내 양식 다운로드 및 작성 후 기한 내 온라인 접수 □ 기타 동일 서비스로 본 공모전 수상 및 공사 주관 지원 사업 수혜자(서비스 개발·구축지원), 타 공모전 입상작 등은 심사에서 제외됩니다. 공정한 심사를 위해, 접수 마감시(5. 6.(수) 16시)까지 제출된 서류만 평가하며, 제출서류 미비(작성 가이드 미 준수, 작성 항목 누락 등)로 인한 불이익은 지원자 책임입니다. 참가신청서 내 팀 구성원 정보는 정확히 기재해 주시기 바라며, 기재 착오 또는 누락, 연락 불가로 인한 불이익은 지원자 책임입니다. 개발 서비스에 대한 소유권은 지원자에게 있으며 공모전 참여를 위한 제출서류, 공모작 등 초상권, 저작권, 표절 등 관련 법적인 문제가 발생할 경우, 모든 책임은 지원자에게 있습니다. 마감 당일에는 사용자 접속이 많아질 수 있으니, 적어도 마감 한 시간 전에 미리 접수 부탁드립니다. □ 그 외 기타 사항 및 문의 관련은 아래 문의처를 참고해주시길 바랍니다. □ 문의 공모전 운영사무국 이메일 문의: gongmo@stunning.kr 홈페이지 문의: https://api.visitkorea.or.kr/#/cntSearchDetail?no=1"
311574,(주)풀무원,26년 풀무원 소비자 패널 모집 (충북 오송/ 1회 4만원 활동비 지급),,,기타,활동비 | 사은품 지급,"모집 공고문을 꼭 확인해주세요. ※ 본 활동은 활동비가 지급되며, 패널 임명증/활동증명서/수료증 등은 별도 발급되지 않습니다. 문의는 메일로만 접수 가능합니다.(psensory@pulmuone.com)"
311573,기아,(사전공고) [기아] 2026 상반기 신입/전환형 인턴 채용,"NEW, INTERN",,,,💥2026 상반기 기아 공고 확인하기! [기아] 2026 상반기 신입 채용 https://linkareer.com/activity/312143 (Click!) (사전공고) [기아] 2026 상반기 신입/전환형 인턴 채용 [모집분야] - 신입 - 인턴 [모집기간] - 신입 : 2026.4.1 11시 ~ 2026.4.13 11시 - 전환형 인턴 : 2026.4.8 11시 ~ 2026.4.20 11시 [전형절차] - 신입 : 지원서 접수 > 역량검사/서류전형 > 1차면접 > 2차면접 > 채용검진 > 최종합격 - 전환형 인턴 : 지원서 접수 > 역량검사 > 서류전형 > 면접전형(통합면접) > 채용검진 > 최종합격 [지원자격] - 신입 : 학/석사 학위를 보유하신 분 혹은 2026년 8월 졸업 예정이신 분 - 전환형 인턴 : 4학년 1학기 재학 중이신 분
311572,네오심플릭스,[네오심플릭스] [Dr.Reju-All] 일본향 인플루언서 마케터(인턴),INTERN,,,,[네오심플릭스] [Dr.Reju-All] 일본향 인플루언서 마케터(인턴) [모집직무] 일본향 인플루언서 마케터 [우대사항] 일본어로 소통이 가능하신 분 글로벌 마케팅 분야로 Specialist가 되고 싶으신 분
